ICD_1,ICD_2,COUNT
403.9,401.9,2
493.9,518.5,2
V45.81,V15.82,2
V45.81,V15.81,2
255.4,518.5,2
401.9,E888.9,2
285.1,327.23,2
996.62,789.5,2
403.91,185,2
584.9,996.64,2
441.4,244.9,2
288,995.92,2
276.2,250.8,2
V44.0,V55.0,2
511.9,E879.8,2
996.81,362.01,2
428,E930.8,2
568,410.71,2
599,41.11,2
263.9,V45.01,2
403.91,276.3,2
416.8,425.4,2
458.9,996.59,2
426,250.41,2
401.9,568.89,2
E885.9,250,2
588.81,496,2
401.9,575,2
576.2,584.9,2
998.12,425.4,2
286.9,263.9,2
197.7,196.2,2
458.9,276.5,2
995.92,424.1,2
411.1,276.2,2
348.3,584.9,2
255.4,707.03,2
V10.05,410.71,2
518.84,693,2
276.8,401.9,2
569.81,682.2,2
410.71,585.9,2
996.81,596.54,2
410.71,585.6,2
519.09,276.2,2
414.01,365.9,2
319,737.39,2
569.81,995.92,2
285.1,577,2
285.1,572,2
41.7,38.9,2
E814.7,584.9,2
568,403.91,2
276.4,276,2
414.01,V44.1,2
491.21,482.82,2
789.5,276.2,2
274.9,285.21,2
V09.0,518.5,2
518.81,492.8,2
785.51,593.9,2
707,482.1,2
272.4,486,2
491.21,251.8,2
V45.01,585.9,2
V45.01,585.6,2
518.81,348.3,2
785.52,416.8,2
492.8,428,2
998.12,424.1,2
456.21,572.3,2
V46.11,428,2
414.01,710.9,2
428,459.81,2
286.9,780.39,2
V10.3,572.3,2
571.5,493.9,2
274.9,403.9,2
458.29,410.71,2
599,434.91,2
401.9,293,2
780.39,998.59,2
38.8,584.5,2
V45.01,996.62,2
340,707.07,2
250.6,599,2
401.9,431,2
V45.82,E930.8,2
38,486,2
599.7,398.91,2
V44.4,311,2
998.2,682.2,2
397,518.83,2
453.8,518.84,2
V45.81,38.11,2
410.71,410.91,2
572.2,38.9,2
V58.67,285.1,2
789.5,456.2,2
276.52,285.29,2
599,443.9,2
332,401.9,2
799.4,286.7,2
117.9,584.9,2
997.1,578.9,2
276.1,482.41,2
599,560.2,2
519.1,V43.65,2
276.4,599,2
511.9,707.05,2
511.9,707.03,2
205.1,244.9,2
244.9,425.4,2
V10.3,349.82,2
682.6,491.21,2
491.21,414.01,2
E942.0,414.8,2
V45.81,427.89,2
416,398.91,2
331,428,2
V45.81,287.4,2
250,263.9,2
E885.9,427.31,2
682.2,401.9,2
996.72,570,2
403.91,434.91,2
272,38.49,2
V45.73,401.9,2
486,996.04,2
285.9,441.4,2
996.62,274,2
V10.52,193,2
518.81,571.2,2
518.81,276.51,2
250,571.8,2
443.9,599,2
998.59,202.8,2
V09.0,507,2
276.1,482,2
465.9,428,2
250,E878.8,2
518.82,424,2
V09.0,584.5,2
276.4,907.2,2
996.72,530.81,2
682.3,427.31,2
284.8,427.31,2
202.8,428,2
286.6,585,2
276.7,682.1,2
997.5,428,2
443.9,584.9,2
285.29,276.51,2
250,411.1,2
730.27,272,2
401.9,579.3,2
995.92,42,2
780.57,785.52,2
276.7,274.9,2
515,V44.0,2
275.42,458.9,2
785.51,584.5,2
427.31,70.7,2
V58.61,428.22,2
496,998.11,2
V42.0,996.81,2
416,287.5,2
414.01,285.29,2
414.01,285.21,2
403.91,682.7,2
403.91,682.6,2
403.91,682.2,2
V49.76,401.9,2
412,518.84,2
198.5,599,2
682.3,401.9,2
150.8,518.81,2
410.91,427.5,2
244.9,278.01,2
274.9,250.02,2
V55.0,425.4,2
518.81,291.81,2
530.81,410.72,2
585,599,2
263.9,V45.82,2
348.1,998.11,2
568,997.4,2
401.9,V10.52,2
515,599,2
425.4,424,2
518.5,410.91,2
584.5,997.4,2
584.5,997.3,2
584.5,997.1,2
V58.61,518.5,2
427.41,V09.0,2
507,293,2
585.6,453.8,2
389.9,427.31,2
250.51,996.62,2
38.9,112.5,2
402.91,428,2
38.11,V49.75,2
272,599.7,2
785.52,567.2,2
585.9,V58.67,2
V09.0,244.9,2
428,V43.3,2
995.92,300,2
995.92,305,2
780.39,276.5,2
577,285.29,2
38.9,427.32,2
518.5,V43.3,2
428,568.89,2
185,427.1,2
276.1,70.54,2
571.5,518.84,2
572.2,496,2
276.5,482.41,2
V15.81,584.9,2
431,197,2
E933.1,785.59,2
553.3,403.91,2
493.9,998.11,2
403.91,112.2,2
572.4,998.12,2
V55.0,276.1,2
599,112,2
518,530.81,2
410.71,998.32,2
205,287.5,2
997.1,996.62,2
799.4,250,2
707.8,41.7,2
255.4,428.3,2
38.9,428.4,2
997.4,682.2,2
414.01,276.3,2
427.31,423.9,2
278.01,427.31,2
V43.3,V42.2,2
441.4,403.91,2
285.22,584.9,2
286.6,995.92,2
41.11,428.3,2
V15.82,276.2,2
424.1,998.2,2
38.8,70.54,2
518.81,303.9,2
995.92,V45.02,2
274.9,250.41,2
536.41,428,2
568,518.81,2
785.52,V09.0,2
441.4,414.01,2
486,556.9,2
V43.3,486,2
410.92,428,2
585.6,707.03,2
570,V15.3,2
518.89,V58.61,2
585.6,584.9,2
785.52,276.3,2
785.52,276.1,2
519.1,319,2
287.5,294.8,2
428.3,786.3,2
276.2,785.51,2
278.01,996.81,2
518.81,560.1,2
428.4,414.01,2
E934.2,38.42,2
998.12,707.05,2
518.84,518.5,2
V10.06,198.3,2
584.5,780.57,2
427.31,349.82,2
276.2,599.7,2
584.9,433.1,2
568,596.1,2
572,428,2
276.2,585.9,2
274,401.9,2
293,995.92,2
998.2,482.41,2
998.2,511.9,2
428,112,2
707,996.61,2
V10.52,458.29,2
423.9,V58.65,2
518.81,V10.46,2
486,287.5,2
V09.0,V58.67,2
482.1,332,2
251.8,530.81,2
996.62,571.2,2
585.9,300,2
V45.82,250,2
790.7,70.54,2
205,117.3,2
427.31,V53.32,2
482.41,733,2
280.9,780.39,2
285.9,428.3,2
996.59,425.4,2
453.4,599,2
780.39,482.41,2
486,996.85,2
553.3,998.11,2
494,425.4,2
280,507,2
V58.67,789.5,2
38.8,599,2
996.85,584.5,2
294.1,427.5,2
486,785,2
427.5,575.11,2
934.9,427.31,2
274.9,272.4,2
518.81,41.11,2
414.01,425.1,2
428,493.22,2
682.2,V09.0,2
416.8,427.5,2
70.41,790.7,2
780.39,41.11,2
135,584.9,2
38.9,491.21,2
585.9,518.5,2
996.86,272,2
250.4,997.1,2
596.4,428,2
427.31,998.83,2
285.1,518.5,2
348.31,995.92,2
276.6,458.9,2
571.5,799.4,2
V10.05,428.3,2
414.01,427.89,2
998.2,427.5,2
401.9,415.19,2
414.01,427.81,2
424.1,396.3,2
511.9,458.9,2
398.91,998.59,2
70.7,V42.2,2
272.4,357.2,2
V44.0,410.91,2
584.5,E878.8,2
410.71,443.9,2
707,348.1,2
V45.81,530.85,2
38.9,300,2
38.11,707.03,2
482.41,38.9,2
250.4,507,2
E934.2,584.5,2
278,253.2,2
278,253.5,2
518.5,511.9,2
327.23,995.92,2
358,V12.59,2
274.9,785.52,2
276.4,414.01,2
786.09,518.81,2
998.11,276.7,2
403.91,427.32,2
197.7,E878.8,2
276.2,567.2,2
401.9,V10.05,2
425.4,482.1,2
995.92,416.8,2
38,V09.0,2
707,996.62,2
410.91,518.81,2
276.7,707.14,2
70.7,584.9,2
276.1,V45.81,2
532,518.81,2
427.32,482.1,2
996.82,38.49,2
410.71,276,2
496,425.1,2
276.1,518.83,2
348.31,578,2
276,V49.75,2
276.7,530.81,2
150.9,276.5,2
V10.46,428.22,2
785.52,276.7,2
410.71,786.3,2
458.21,518.82,2
518.82,998.2,2
274.9,276.2,2
276.52,996.61,2
998.59,785.52,2
907.2,518.81,2
577,518.84,2
357.6,584.9,2
518.81,569.69,2
403.91,996.04,2
427.32,V44.0,2
519.1,486,2
486,V45.02,2
996.1,996.62,2
V10.11,V45.02,2
294.8,785.52,2
458.9,585,2
287.5,327.23,2
285.29,V45.82,2
285.1,434.91,2
585.6,275.42,2
V58.65,996.81,2
998.59,38.9,2
730.27,414.01,2
482.1,263.9,2
244.9,508.1,2
244.9,572.3,2
428.21,427.31,2
571.5,458.29,2
585.9,491.21,2
998.11,427.1,2
693,585.9,2
585,250.4,2
459,38.9,2
431,70.54,2
780.2,584.9,2
788.2,8.45,2
427.31,41.3,2
V42.83,414.01,2
V45.81,285.9,2
414.01,440.2,2
E879.1,518.81,2
V09.0,486,2
496,560.89,2
V10.05,V45.81,2
585.9,327.23,2
998.59,996.62,2
453.8,427.1,2
250,112,2
584.5,276.1,2
557,482,2
V10.11,410.91,2
996.81,562.11,2
459,995.92,2
V10.46,272.4,2
427.1,305.1,2
996.62,276.3,2
112,276.5,2
112,276.2,2
255.4,996.62,2
244.9,790.7,2
486,250.5,2
285.21,599,2
272.4,V10.46,2
276.5,201.9,2
276.8,244.9,2
414.01,693,2
150.8,401.9,2
428.3,427.32,2
507,585,2
790.92,518.84,2
790.92,518.81,2
410.71,276.6,2
410.71,427.89,2
518.81,41.3,2
518.81,41.7,2
V44.0,E878.8,2
V45.01,482.1,2
V42.83,997.1,2
428.3,244.9,2
577,484.6,2
564,38.9,2
285.1,112,2
790.92,585,2
466,428,2
38.11,790.7,2
785.6,427.31,2
427.31,250.6,2
517.8,584.9,2
E885.9,327.23,2
E932.0,496,2
411.1,570,2
447.1,414.01,2
482.1,511.9,2
263.9,276.1,2
263.9,276.2,2
294.1,518.81,2
276.2,38.11,2
38.11,285.9,2
515,272,2
412,357.2,2
440.2,427.31,2
599.7,V45.02,2
201.52,276.1,2
519.01,427.31,2
414.01,682.3,2
197,458.29,2
V45.81,425.4,2
424,443.9,2
284.8,286.7,2
E878.2,585,2
305.51,337.3,2
458.29,412,2
518.84,996.82,2
286.9,585.9,2
V44.3,70.32,2
486,996.86,2
285.1,V15.3,2
555.9,570,2
493.2,162.8,2
427.31,38,2
424,V58.67,2
V45.81,396.2,2
427.1,518.84,2
401.9,V15.82,2
38.9,250.41,2
E878.8,285.9,2
440.24,V09.0,2
70.7,996.62,2
403.91,294.8,2
250.02,507,2
535.4,496,2
V49.62,996.81,2
507,427,2
507,424,2
E814.7,276.2,2
789.5,303.9,2
996.86,486,2
250,V15.81,2
998.12,571.5,2
263.9,482.41,2
278.01,496,2
567.22,401.9,2
412,70.54,2
790.7,250.61,2
416.8,519.1,2
428.3,707.14,2
255.4,511.9,2
285.29,284.8,2
995.92,238.7,2
197.7,276.2,2
287.4,244.9,2
995.92,117.3,2
250,428.32,2
263.9,518.84,2
263.9,518.83,2
274.9,250,2
441.4,599,2
599,E932.0,2
250.6,274.9,2
784.7,995.92,2
V53.32,427.31,2
285.9,997.1,2
780.39,8.45,2
250.8,250.4,2
155,452,2
286.7,401.9,2
280,421,2
511.9,403.91,2
447.1,518.81,2
998.32,785.52,2
276.2,707.03,2
682.2,276.5,2
250.61,428,2
V45.82,996.72,2
411.1,584.5,2
411.1,584.9,2
573,427.1,2
491.21,584.5,2
428,568,2
693,V58.67,2
496,E878.8,2
423.9,428,2
155,571.5,2
E885.9,486,2
486,300,2
536.41,508.1,2
250,575,2
250,570,2
185,272.4,2
287.5,427.5,2
287.5,427.1,2
428.3,491.21,2
427.31,V15.82,2
280,276.6,2
427.31,259.4,2
276.1,280,2
276.7,357.2,2
272.4,518.81,2
38.11,571.8,2
V10.11,491.21,2
280,996.61,2
280,996.62,2
428,600,2
482,38.9,2
518.81,787.91,2
507,263.9,2
997.1,486,2
780.57,493.2,2
250.4,V58.61,2
250.4,V58.67,2
112.5,403.91,2
403.9,427.5,2
585.9,272,2
412,996.81,2
577,250,2
276.5,733,2
507,790.7,2
414,401.9,2
V43.4,276.2,2
285.1,70.54,2
V58.61,286.7,2
276.5,998.11,2
707.14,453.8,2
427.89,995.92,2
348.1,496,2
38.9,998.12,2
338.3,401.9,2
427.31,278.01,2
V58.61,486,2
E870.0,998.59,2
357.2,V45.81,2
511.9,263.9,2
788.3,38.9,2
427.31,V44.1,2
507,780.57,2
428.22,285.1,2
V10.46,584.9,2
E932.0,518.81,2
599,V43.64,2
707.07,443.9,2
205.01,428,2
197,519.1,2
250,311,2
397,V45.01,2
286.9,155,2
414.01,997.4,2
577.2,511.9,2
38.49,285.1,2
38.49,285.9,2
519.1,197,2
295.7,197,2
135,424.1,2
253.6,785.52,2
995.92,421,2
486,425.4,2
276.51,280,2
424.1,599,2
427.31,537.83,2
276,996.81,2
707.03,997.1,2
276,789.5,2
401.9,574.1,2
V58.61,707.02,2
427.31,V10.52,2
785.52,997.3,2
997.5,403.91,2
V45.82,530.81,2
425.4,508.1,2
823,584.9,2
995.92,41.3,2
584.5,8.45,2
V45.82,789.5,2
428,907.2,2
996.65,996.81,2
486,396.3,2
578,599,2
682.6,244.9,2
518.5,V10.05,2
276.2,571.5,2
482.41,416,2
276.1,790.7,2
608.86,428,2
286.9,70.7,2
518.81,V42.2,2
518.81,V42.0,2
575.1,584.5,2
250.6,250.4,2
530.85,571.5,2
785.52,785.51,2
401.9,V13.01,2
427.1,427.5,2
285.21,496,2
427.89,507,2
599.7,995.92,2
518.81,519.1,2
38.11,584.5,2
250.41,486,2
112.84,401.9,2
358,272,2
V53.31,428,2
276.4,280.9,2
599.7,38.9,2
38,425.4,2
276,280.9,2
995.92,V42.0,2
414.01,403.9,2
785.59,567.2,2
286.9,693,2
410.72,414.01,2
482.41,E934.2,2
444,453.8,2
568,555.9,2
584.9,41.3,2
250,38.42,2
8.45,482.1,2
38.11,V43.65,2
272,E930.0,2
337.3,255.4,2
693,284.8,2
244.9,V45.81,2
491.21,291.81,2
458.9,707,2
907.2,996.81,2
482.1,414.01,2
V45.1,362.01,2
599.7,560.89,2
300.4,V58.67,2
427.31,780.2,2
427.31,780.6,2
997.1,414.01,2
584.5,572.4,2
424,V53.32,2
253.2,584.9,2
V44.0,427.41,2
789.5,414.01,2
556.9,428,2
428.3,255.4,2
V44.4,263.9,2
38.9,162.8,2
410.41,707,2
998.12,996.62,2
112.2,785.52,2
494,599,2
599.7,272.4,2
458.9,996.85,2
185,250.6,2
428.22,V45.01,2
428,425.5,2
491.21,518.5,2
250,553.3,2
789.5,280,2
276.2,253.2,2
V45.1,995.92,2
197.7,156,2
38.49,70.54,2
518.81,805.2,2
518,286.7,2
530.81,272.4,2
198.5,790.7,2
V53.32,458.29,2
996.74,311,2
507,V58.65,2
401.9,286.7,2
789.5,507,2
496,998.2,2
567.2,276.5,2
707.05,401.9,2
567.2,424.1,2
780.6,427.31,2
401.9,593.9,2
276.8,272,2
518.84,38.3,2
518.5,415.19,2
707.03,412,2
427.5,38.11,2
273.8,496,2
707.14,584.9,2
583.81,585.9,2
285.29,584.5,2
453.8,482.1,2
998.12,997.1,2
428,410.12,2
250,284.8,2
287.4,38.42,2
572.3,70.54,2
996.85,202.8,2
V43.4,V58.61,2
V53.31,427.31,2
518.81,112,2
567.23,584.9,2
V15.3,V10.11,2
518.81,V43.64,2
253.6,998.11,2
398.91,410.91,2
272,38.8,2
70.54,584.5,2
907.2,584.9,2
456.2,785.52,2
560.81,401.9,2
530.85,427.31,2
433.1,427.5,2
733.13,995.92,2
530.81,995.91,2
250.4,998.59,2
250.01,511.9,2
276.2,578.9,2
599,V66.7,2
357.2,V45.02,2
250.7,414.01,2
785.59,8.45,2
285.21,V58.61,2
285.21,V58.67,2
275.42,250,2
785.52,998.11,2
452,571.5,2
555.9,V45.82,2
V45.81,789.5,2
38.43,V55.2,2
996.62,425.5,2
996.62,425.4,2
272,593.9,2
428,443,2
707.03,250,2
518,458.9,2
569.69,996.82,2
424.1,V58.61,2
482.41,425.4,2
285.1,995.91,2
518.84,293,2
424,427.5,2
8.45,427.1,2
424.1,518,2
396.2,998.59,2
285.9,244.9,2
427.31,997.4,2
511,427.5,2
572.2,155,2
259.4,285.29,2
414,38.9,2
38.49,996.62,2
294.8,491.21,2
272,V12.59,2
511.9,583.81,2
785.52,397,2
578,V45.81,2
V15.81,507,2
41.7,780.39,2
780.39,482,2
V58.67,V15.81,2
300.4,403.91,2
414.8,425.4,2
285.9,560.81,2
996.85,995.92,2
568,V55.2,2
577,E933.1,2
280,403.91,2
276.3,518.81,2
276.3,518.83,2
276.3,518.84,2
278,250,2
276.5,785.59,2
V55.3,V44.3,2
403.91,E878.8,2
790.7,693,2
507,414.8,2
427.1,276.5,2
41.3,272,2
E934.2,V10.52,2
276.5,572.2,2
427.31,112,2
572.3,276.5,2
572.3,276.2,2
599,238.4,2
599,238.7,2
570,V58.67,2
996.62,578.1,2
585.9,518.84,2
294.1,38.9,2
519.1,276.7,2
571.5,537.82,2
289.81,427.31,2
276.5,998.2,2
998.32,584.5,2
276.4,337.3,2
458.29,V10.11,2
447.1,427.31,2
530.81,996.81,2
274.9,287.4,2
38.11,280,2
600.01,8.45,2
V10.47,202.8,2
570,560.81,2
780.39,996.65,2
730.18,280.9,2
276.7,286.7,2
785.52,155,2
711.09,412,2
70.32,456.2,2
486,280.9,2
V10.11,998.59,2
V49.76,427.31,2
285.1,197.7,2
493.2,507,2
584.9,410.91,2
555.9,569.81,2
511.9,785.51,2
511.9,785.59,2
416.8,995.92,2
518.84,V45.81,2
996.81,785.51,2
785.52,255.4,2
250.6,585.9,2
250.6,585.6,2
517.8,276,2
427.31,255.4,2
785.52,250.01,2
70.54,287.5,2
V42.7,276.7,2
453.8,263.9,2
V10.3,276.2,2
E878.2,428,2
785.52,452,2
401.9,569.83,2
482,V58.67,2
356.9,518.81,2
414,403.91,2
412,E932.0,2
38.42,557,2
38.9,420.99,2
V43.3,403.91,2
357.2,995.92,2
599,344.1,2
578.9,403.91,2
285.29,274.9,2
276.2,V15.3,2
787.2,599,2
401.9,427.32,2
517.8,518.84,2
496,250.8,2
427.81,397,2
496,250.4,2
578,496,2
403.9,995.91,2
518.5,518.84,2
553.3,438.2,2
585.6,287.5,2
458.9,424,2
730.08,414.01,2
244.9,682.3,2
276.5,530.3,2
305.51,280.9,2
785.51,572,2
427.31,V42.2,2
428.31,403.9,2
593.9,276.2,2
789.5,585,2
427.31,305.1,2
38.9,427.41,2
V09.0,V43.65,2
998.2,507,2
427.5,518.84,2
412,577,2
V58.67,424,2
519.09,427.31,2
518.84,276.5,2
38.9,250.4,2
557,780.57,2
38.49,70.32,2
599,997.2,2
571.5,998.11,2
786.52,428,2
496,V09.0,2
398.91,518.82,2
V53.32,8.45,2
730.18,518.81,2
996.82,E932.0,2
785.52,244.9,2
205,284.8,2
443.9,496,2
V53.32,414.01,2
V45.01,599,2
403.91,263.9,2
401.9,478.31,2
414.01,286.6,2
250.4,427.1,2
786.52,584.9,2
V10.82,428,2
427.1,585,2
496,428.33,2
424,38.11,2
401.9,266.2,2
276.8,V45.01,2
707.8,707.03,2
250.01,250.61,2
511.9,38.49,2
V43.65,414.01,2
276.1,571.5,2
427.31,396.8,2
427.31,287.3,2
311,427.31,2
790.7,410.71,2
785.59,785.52,2
427.31,575,2
427.31,572,2
427.31,578,2
530.81,998.12,2
276.2,286.6,2
996.82,599,2
362.01,995.92,2
276.5,707.03,2
V46.1,482.1,2
V45.01,414.8,2
38,285.1,2
198.3,V10.06,2
785.4,250.4,2
584.9,V17.3,2
V55.3,996.81,2
996.62,41.3,2
276,286.9,2
276,286.6,2
416.8,276.1,2
428,41.04,2
416,42,2
998.2,578.1,2
286.6,458.9,2
599,569.81,2
V10.52,E878.8,2
276,250.4,2
311,414.01,2
518,780.57,2
482.1,285.9,2
518,519.1,2
V15.81,518.81,2
401.9,428.2,2
396.3,410.91,2
431,584.9,2
401.9,707.8,2
584.9,413.9,2
250.4,286.9,2
401.9,596.1,2
275.42,274.9,2
711.09,496,2
518.81,250.02,2
437,427.31,2
162.8,518.81,2
253.2,135,2
411.1,276.7,2
576.2,284.8,2
427.31,440.2,2
427.31,440.1,2
517.8,427.31,2
V12.59,251.8,2
V10.46,250,2
V45.81,785.52,2
38.9,518.83,2
707.07,340,2
428.42,38.9,2
785.51,276.3,2
584.9,569.81,2
V55.0,259.4,2
733,285.21,2
410.71,531.4,2
996.82,572.4,2
38.9,362.01,2
998.59,997.3,2
998.59,997.1,2
38.9,996.82,2
578.1,272,2
424,V45.82,2
E932.0,996.82,2
530.81,38.49,2
70.54,427.31,2
285.9,E878.0,2
285.9,E878.8,2
785.52,287.5,2
38.9,466,2
496,272.4,2
403.91,725,2
337.3,780.39,2
V45.73,193,2
V44.0,518.83,2
250.4,570,2
573,428,2
578.9,518.5,2
276.5,427.1,2
571.5,518,2
458.29,453.8,2
V10.3,V55.2,2
348.4,785.52,2
263.9,518,2
285.1,562.12,2
276.2,V58.67,2
276.2,V58.65,2
424,496,2
410.91,V45.81,2
250.51,584.9,2
585.9,564,2
518,303.9,2
496,402.91,2
416.8,599.7,2
707,427.41,2
491.21,244.9,2
996.62,585,2
996.81,38.42,2
530.81,V58.65,2
427.31,369,2
70.54,112.5,2
599,568,2
599,564,2
V58.65,518.84,2
518.84,458.9,2
E885.9,276.2,2
294.1,331,2
401.9,519.1,2
70.54,996.86,2
428.31,585.9,2
785.59,585,2
V45.02,272,2
799.4,518.5,2
571.5,V45.82,2
403.91,440.24,2
584.9,444.22,2
518,737.39,2
250.4,424.1,2
205,584.9,2
244.9,V09.0,2
V45.82,996.86,2
V45.82,996.81,2
276.52,599.7,2
401.9,515,2
440.2,285.9,2
285.21,443.9,2
38.9,398.91,2
41.11,272,2
398.91,578.9,2
428,555.9,2
V66.7,482.41,2
305.51,707.03,2
578.9,518.84,2
V45.82,285.21,2
8.45,496,2
42,416,2
438.2,530.81,2
427.41,250,2
V15.82,401.9,2
996.85,284.8,2
285.29,272,2
997.4,599,2
584.5,570,2
710.1,496,2
427.31,V49.75,2
427.31,V49.76,2
443.9,412,2
V45.81,478.31,2
276.2,70.54,2
38.9,707.8,2
250.4,785.52,2
276.2,V12.59,2
V58.65,780.39,2
428,E880.9,2
V12.51,401.9,2
V45.01,515,2
599,V44.3,2
401.9,41.11,2
V44.3,996.62,2
518,599,2
427.31,V15.81,2
285.1,V44.0,2
276,272,2
V44.1,584.9,2
401.9,38.42,2
E942.0,427.1,2
284.8,997.4,2
348.1,403.91,2
784.7,518.81,2
784.7,518.84,2
518.81,996.73,2
578.9,599,2
70.7,785.52,2
285.9,251.8,2
251.8,996.82,2
998.59,403.91,2
253.2,507,2
995.91,70.54,2
996.82,486,2
996.59,996.82,2
572.3,496,2
996.62,421,2
486,V66.7,2
38,403.91,2
599,537.82,2
599,537.83,2
280.9,41.7,2
V45.81,707.14,2
576.1,577,2
272.4,250.4,2
496,V10.21,2
288,785.52,2
337.3,41.7,2
428,410.11,2
250.6,414.01,2
E942.0,V45.81,2
70.7,205,2
780.6,428,2
336.3,682.2,2
433.1,414.01,2
285.1,E932.0,2
424,785.51,2
276.2,V10.3,2
294.1,244.9,2
285.29,259.4,2
578,70.54,2
259.4,V58.61,2
305.51,344.1,2
465.9,518.84,2
584.9,278.01,2
996.81,996.64,2
E942.0,995.92,2
567.2,998.2,2
205.01,518.81,2
263.9,117.3,2
287.5,280,2
E878.0,428,2
995.92,452,2
562.12,285.1,2
280,537.82,2
272,557,2
398.91,403.91,2
V10.11,496,2
272,410.91,2
70.54,285.9,2
255.4,276,2
117.9,518.5,2
425.4,518.89,2
428,571.2,2
425.4,518.84,2
290.4,427.31,2
571.5,416,2
996.62,331.4,2
272.4,276.5,2
331,427.5,2
E933.1,263.9,2
284.8,285.9,2
493.2,427.41,2
496,203,2
286.9,571.5,2
V45.01,496,2
707.03,V45.82,2
V45.73,198.5,2
507,438.89,2
365.9,518.81,2
331,486,2
424,707.02,2
424,707.03,2
799.4,599,2
427.89,V45.01,2
511,285.1,2
V43.3,785.52,2
482.83,511.9,2
710.1,537.83,2
403.91,572.3,2
458.21,486,2
572.3,518,2
996.62,286.6,2
369.6,518.81,2
427.5,276.1,2
427.5,276.6,2
424.1,38.9,2
593.9,496,2
394.2,428,2
425.4,482.41,2
570,38.9,2
403.91,493.9,2
507,185,2
V10.05,458.9,2
V45.81,413.9,2
E932.0,584.9,2
263.9,530.81,2
244.9,555.9,2
508.1,515,2
578.9,285.1,2
997.1,425.4,2
285.1,198.5,2
998.12,396.2,2
38.11,255.4,2
416.8,572.2,2
427.31,560.2,1
599,710.1,1
V45.81,331,1
530.7,428,1
410.41,519.02,1
255.4,707.8,1
E927,518.5,1
537.81,V10.03,1
995.91,935.1,1
V09.91,255.4,1
707,785.59,1
V43.65,V45.82,1
518.83,583.81,1
281,584.9,1
344,70.7,1
996.86,428.4,1
707.05,E939.3,1
998.59,707.8,1
785.52,574.61,1
550.1,424.1,1
707.14,410.91,1
357.2,427.5,1
530.81,997.1,1
530.81,997.4,1
54.9,496,1
958.8,507,1
493.2,285.29,1
285.1,70.44,1
38,785.59,1
998.2,238.7,1
530.81,782.3,1
276.5,V58.65,1
276.5,V58.67,1
287.5,V58.61,1
585.9,250.51,1
507,758.9,1
E912,428,1
414.8,530.81,1
428.31,496,1
276.9,518.5,1
E884.4,556.9,1
428,365.63,1
348.1,250.13,1
416.8,750.4,1
416.8,V45.82,1
578.9,494,1
512.1,537.81,1
331.4,198.3,1
V10.11,584.9,1
428.2,V45.82,1
244.3,V53.32,1
V43.64,682.7,1
721.8,995.92,1
590.1,V42.0,1
537.81,V45.82,1
401.9,E928.9,1
511.9,562.12,1
511.9,562.11,1
507,423.8,1
38.43,579.3,1
996.86,41.2,1
38.19,575,1
568,V12.59,1
997.3,389.9,1
599,784.7,1
274.9,V09.80,1
278,288.8,1
348.31,411.1,1
530.81,730.27,1
162.3,250.8,1
250,428.2,1
274.82,398.91,1
996.85,568.81,1
518.81,358,1
493.22,428,1
410.01,807.03,1
507,433.1,1
570,513,1
482.49,518.81,1
998.11,532.4,1
416.8,507,1
785.52,38.1,1
599,201.5,1
786.52,515,1
162.9,427.31,1
493.2,300,1
995.94,458.9,1
285.22,V15.3,1
780.57,934.9,1
V15.81,250,1
416.8,70.54,1
276.1,729.81,1
E939.3,510.9,1
V45.02,785.52,1
E858.3,38,1
205,286.6,1
280,185,1
156,572.4,1
787.2,414.01,1
996.85,70.7,1
440.2,486,1
38,569.3,1
263.9,461.3,1
41.11,V49.83,1
428,403.01,1
996.69,572.2,1
584.5,410.81,1
852.26,276.2,1
261,507,1
287.5,296.8,1
711.09,V45.82,1
280,452,1
V45.82,600,1
518.81,562.11,1
41.4,272,1
403.91,271.8,1
496,482.39,1
276.52,518.84,1
284.8,397,1
478.74,427.31,1
416,E858.3,1
785.59,507,1
E812.0,785.52,1
E934.2,447.8,1
427.31,151.8,1
276,372,1
458,518.81,1
427.1,482.1,1
305.61,70.32,1
591,593.82,1
447.1,285.1,1
790.5,785.59,1
V42.2,482.1,1
996.84,995.91,1
456.2,571.2,1
38.11,8.45,1
403.91,998.2,1
456.2,571.8,1
8.45,453.8,1
348.31,V44.3,1
412,785.59,1
722,V10.05,1
324,458.29,1
600.01,995.92,1
38.4,584.9,1
996.74,437.9,1
447,287.4,1
E939.4,286.6,1
V45.02,412,1
507,596.4,1
507,596.6,1
996.65,578,1
V10.06,38.9,1
780.39,434.91,1
585.6,250.02,1
805.6,8.45,1
585.6,E930.8,1
E878.8,564,1
557.1,398.91,1
372.3,V45.81,1
278.01,V49.62,1
518.5,396.2,1
453.41,707.14,1
518.84,250.82,1
276,578.9,1
348.3,8.45,1
V12.51,998.11,1
521,789.5,1
282.4,396.2,1
305.1,155,1
276.7,41.04,1
410.72,250.52,1
482.1,518.89,1
813.41,427.31,1
200,482.1,1
426.52,38.11,1
530.81,255.4,1
E932.3,286.7,1
E947.9,38.9,1
365.9,154.1,1
E870.0,532.4,1
997.1,444.1,1
112.2,8.45,1
112.84,261,1
332,693,1
790.7,293,1
202.88,486,1
V66.7,305.1,1
486,861.21,1
707,519.02,1
998.32,V17.3,1
428,416.9,1
38.8,569.81,1
250.62,V18.0,1
785.52,790.92,1
